job_title,job_category,employee_residence,experience_level,employment_type,company_location,company_size,salary_in_usd
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,250000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,190000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,245000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,245000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,234900
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,68400
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,155000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,139000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,142000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,128000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,172000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,125000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,128000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,81500
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,167500
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,106500
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,150000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,139600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,85700
Azure Data Engineer,Data Engineering,Mauritius,Entry-level,Full-time,Other,S,100000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,143000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,95000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,145000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,130000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,330000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,188000
Data Scientist,Data Science and Research,Canada,Senior,Full-time,Canada,M,238000
Data Scientist,Data Science and Research,Canada,Senior,Full-time,Canada,M,156000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,145000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,106000
Decision Scientist,Data Science and Research,United Kingdom,Senior,Full-time,United Kingdom,M,172256
Decision Scientist,Data Science and Research,United Kingdom,Senior,Full-time,United Kingdom,M,123040
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,297300
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,198200
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,269100
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,131300
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,220000
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,150000
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,73824
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,61520
Research Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,252990
Research Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,162170
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,260000
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,235000
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,204500
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,142200
Data Analytics Manager,Leadership and Management,United States,Senior,Full-time,United States,M,190000
Data Analytics Manager,Leadership and Management,United States,Senior,Full-time,United States,M,145000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,212800
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,111600
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,175000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,130000
Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,United States,M,194521
Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,United States,M,176838
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,200000
Analytics Engineer,Leadership and Management,United States,Executive,Full-time,United States,M,170000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,191765
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,134236
Data Scientist,Data Science and Research,Canada,Senior,Full-time,Canada,M,238000
Data Scientist,Data Science and Research,Canada,Senior,Full-time,Canada,M,156000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,198800
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,90700
BI Developer,BI and Visualization,United States,Mid-level,Full-time,United States,M,154800
BI Developer,BI and Visualization,United States,Mid-level,Full-time,United States,M,76300
Data Lead,Leadership and Management,United States,Mid-level,Full-time,United States,M,130000
Data Lead,Leadership and Management,United States,Mid-level,Full-time,United States,M,115000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,110000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,70000
Data Analyst,Data Analysis,Germany,Mid-level,Full-time,Germany,M,42107
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,300000
Machine Learning Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,200000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,155000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,135000
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,115500
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,73500
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,179000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,109000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,221000
Machine Learning Infrastructure Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,180000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,222200
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,136000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,275000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,170000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,233300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,155500
Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,222200
Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,136000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,193000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,110000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,306000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,212800
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,115100
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,238000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,176000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,117500
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,86720
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,167000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,150000
Data Analyst,Data Analysis,United States,Executive,Full-time,United States,M,90000
Data Analyst,Data Analysis,United States,Executive,Full-time,United States,M,70000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,212800
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,111600
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,306000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,204000
BI Developer,BI and Visualization,United States,Senior,Full-time,United States,M,135000
BI Developer,BI and Visualization,United States,Senior,Full-time,United States,M,110000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,165000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,116300
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,200000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,175000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,L,185000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,L,79600
Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,United States,M,180514
Machine Learning Scientist,Machine Learning and AI,United States,Senior,Full-time,United States,M,108308
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,200000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,150000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,208450
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,151600
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,324000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,159000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,155000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,223250
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,156275
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,220000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,168000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,130000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,245000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,185000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,164000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,130000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,67500
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,46500
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,270000
ML Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,232200
Data Engineer,Data Engineering,Poland,Mid-level,Full-time,Other,L,43187
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,105000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,78000
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,115500
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,73500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,370000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,220000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,155000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,130000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,178200
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,115000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,250000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,125000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,204000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,150000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,110000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,95000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,143000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,95000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,250000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,125000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,280000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,240000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,110400
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,68000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,216000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,184000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,192000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,164000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,220000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,225000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,156400
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,297300
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,198200
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,192000
Applied Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,164000
Data Analyst,Data Analysis,Canada,Senior,Full-time,Canada,M,168000
Data Analyst,Data Analysis,Canada,Senior,Full-time,Canada,M,112000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142200
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,253430
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,212780
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,190000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,152000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,265800
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,165500
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,193000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,134000
AI Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,180000
AI Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,150000
Data Developer,Leadership and Management,United States,Mid-level,Full-time,United States,M,120681
Data Developer,Leadership and Management,United States,Mid-level,Full-time,United States,M,72409
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,180000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,139750
Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,222200
Applied Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,L,136000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,254000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,200000
AI Developer,Machine Learning and AI,United States,Senior,Full-time,United States,M,260000
AI Developer,Machine Learning and AI,United States,Senior,Full-time,United States,M,192000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,272290
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,169374
Principal Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,L,195000
Data Science Lead,Data Science and Research,United States,Senior,Full-time,United States,M,204500
Data Science Lead,Data Science and Research,United States,Senior,Full-time,United States,M,142200
Business Data Analyst,Data Analysis,Armenia,Mid-level,Full-time,Other,L,17000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,181500
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,112200
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142200
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,162000
Machine Learning Researcher,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,150000
Machine Learning Researcher,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,100000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,250500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,166600
Head of Data,Leadership and Management,United States,Executive,Full-time,United States,M,247500
Head of Data,Leadership and Management,United States,Executive,Full-time,United States,M,172200
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,247500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,172200
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,223290
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,131310
Staff Data Analyst,Data Analysis,Canada,Entry-level,Contract,Canada,L,44753
AI Engineer,Machine Learning and AI,Croatia,Entry-level,Full-time,Germany,M,35000
AI Developer,Machine Learning and AI,Italy,Senior,Full-time,Other,S,53984
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,226600
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,140100
Machine Learning Scientist,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,204500
Machine Learning Scientist,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,142200
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,220000
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204600
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,126500
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,135960
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,70960
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,128750
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,86250
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,110736
Data Engineer,Data Engineering,United Kingdom,Senior,Full-time,United Kingdom,M,92280
Data Engineer,Data Engineering,Colombia,Mid-level,Full-time,Other,M,131000
Data Engineer,Data Engineering,Colombia,Mid-level,Full-time,Other,M,88000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,185100
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,133300
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,180000
Research Engineer,Data Science and Research,United States,Senior,Full-time,United States,M,150000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,90000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,75000
AI Developer,Machine Learning and AI,United States,Entry-level,Full-time,United States,L,130000
Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,United Kingdom,M,73824
Data Analyst,Data Analysis,United Kingdom,Senior,Full-time,United Kingdom,M,61520
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,115500
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,73500
ML Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,125000
ML Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,85000
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,80000
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,70000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,260000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,160000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,105000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,80000
Machine Learning Engineer,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,150000
Machine Learning Engineer,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,95000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,204750
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,153550
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,150000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,120000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,150000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,110000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,200000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,141000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,230000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,175000
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,150000
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,120000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,207611
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,127876
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,175000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,135000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,75000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,170000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,144500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142200
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,255360
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,212800
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,170000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,100000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,106400
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,81800
Data Developer,Leadership and Management,United States,Mid-level,Full-time,United States,M,130000
Data Developer,Leadership and Management,United States,Mid-level,Full-time,United States,M,69139
Business Intelligence Analyst,BI and Visualization,Canada,Mid-level,Full-time,Canada,M,100631
Business Intelligence Analyst,BI and Visualization,Canada,Mid-level,Full-time,Canada,M,80505
Data Infrastructure Engineer,Data Engineering,United States,Senior,Full-time,United States,M,300105
Data Infrastructure Engineer,Data Engineering,United States,Senior,Full-time,United States,M,151090
Machine Learning Software Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,217600
Machine Learning Software Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,145000
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,79976
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,55368
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,129000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,110000
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,185000
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,50000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,210000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,108000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,80000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,59500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,250000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,173400
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,215000
Data Architect,Data Architecture and Modeling,United States,Senior,Full-time,United States,M,153000
Machine Learning Scientist,Machine Learning and AI,United Kingdom,Senior,Full-time,United Kingdom,M,210398
Machine Learning Scientist,Machine Learning and AI,United Kingdom,Senior,Full-time,United Kingdom,M,147648
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,105000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,75000
Machine Learning Operations Engineer,Machine Learning and AI,Thailand,Senior,Full-time,United States,L,60000
AI Scientist,Machine Learning and AI,South Korea,Mid-level,Full-time,Other,S,54000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,202000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,132000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,185900
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,129300
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142200
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,73824
Data Analyst,Data Analysis,United Kingdom,Mid-level,Full-time,United Kingdom,M,61520
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,316000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,202000
AI Research Engineer,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,81206
Head of Machine Learning,Machine Learning and AI,United States,Executive,Full-time,United States,M,330000
Head of Machine Learning,Machine Learning and AI,United States,Executive,Full-time,United States,M,188000
BI Analyst,BI and Visualization,United States,Mid-level,Full-time,United States,M,140000
BI Analyst,BI and Visualization,United States,Mid-level,Full-time,United States,M,110000
Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,United States,M,190000
Machine Learning Researcher,Machine Learning and AI,United States,Senior,Full-time,United States,M,170000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,180000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,162000
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,150000
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,125000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,140000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,105000
Data Specialist,Data Management and Strategy,United States,Mid-level,Full-time,United States,M,90000
Data Specialist,Data Management and Strategy,United States,Mid-level,Full-time,United States,M,73000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,145000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,115000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,145000
Data Manager,Leadership and Management,United States,Senior,Full-time,United States,M,130000
Decision Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,204500
Decision Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,142200
Business Intelligence Analyst,BI and Visualization,United States,Mid-level,Full-time,United States,M,150000
Business Intelligence Analyst,BI and Visualization,United States,Mid-level,Full-time,United States,M,135000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,247500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,172200
Head of Data,Leadership and Management,United States,Executive,Full-time,United States,M,329500
Head of Data,Leadership and Management,United States,Executive,Full-time,United States,M,269600
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,225000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,156400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,190000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,170000
Data Science Lead,Data Science and Research,United States,Mid-level,Full-time,United States,M,185900
Data Science Lead,Data Science and Research,United States,Mid-level,Full-time,United States,M,129300
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,80000
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,70000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,204500
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,138900
Machine Learning Scientist,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,204500
Machine Learning Scientist,Machine Learning and AI,Canada,Senior,Full-time,Canada,M,142200
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,115500
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,73500
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,146000
Data Engineer,Data Engineering,United States,Mid-level,Full-time,United States,M,97000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,147100
